-1,talking to a technician,137--160,"In desparation[comma] I called their Customer Service number and was told that my warranty had expired (2 days old) and that the priviledge of talking to a technician would cost me (""have your credit card ready"")."
1,display,4--11,The display is incredibly bright[comma] much brighter than my PowerBook and very crisp.
1,applications,4--16,The applications are also very easy to find and maneuver[comma] much easier than any other computer I have ever owned.
-1,work,63--67,So we exchanged it for the same on and after 2 hours it didn't work.
-1,programs,41--49,There are no gold key numbers too intall programs[comma] you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.
1,design,95--101,This purchase opened me to the world of Macbooks[comma] and I am impressed with the intuition of the design[comma] the beauty of the product[comma] and the excellent technological advances associated with it.
1,speed,10--15,Excellent speed for processing data.
-1,bulk,125--129,The screen is framed by half- to a full-inch margin that is obviously unnecessary[comma] reduces the screen size and increases the bulk.
-1,Vista,117--122,I noticed windows has a new system called Windows 7[comma] what about us Vista users?_ They should get all the bugs out of Vista before investing in a new system.
-1,Excel,187--192,Even though it is running Snow Leopard[comma] 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.
1,speed,18--23,It's software and speed enable it to do amazing things.
0,wired lan,10--19,not using wired lan not sure what thats about.
1,virus protection for Mac,29--53,There is no need to purchase virus protection for Mac[comma] which saves me a lot of time and money.
1,works,8--13,It just works flawlessly!
1,functions,74--83,The Macbook arrived in a nice twin packing and sealed in the box[comma] all the functions works great.
0,Battery,0--7,Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos.
1,price,23--28,This laptop is a great price and has a sleek look.
0,Numbers,60--67,There are several programs for school or office use (Pages[comma] Numbers[comma] Keynote[comma] etc.)[comma] music (Garageband)[comma] photo management (Photo Booth[comma] iPhoto)[comma] video-editing or movie-making (iMovie)[comma] etc.
1,budget,59--65,I'ts nice to have the higher-end laptops[comma] but this fits my budget and the features I need.
-1,agents,197--203,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.
1,programs,4--12,The programs that come standard with the Leopard running system are enough for the average person to run all the basics.
-1,consistancy,30--41,Also[comma] because of the size and consistancy of the laptop computer[comma] some websites wouldn't even attempt to work on the computer because of browser problems.
1,gaming look,22--33,I personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers.
0,Dashboard,21--30,Features such as the Dashboard (allows you to view frequently used tools like a calculator[comma] weather forecast[comma] movie times[comma] calendar[comma] computer post its etc.
1,screen,23--29,I love the easy to see screen[comma] and It works well for work[comma] persoal or just play.
-1,keyboard,58--66,Did I mention everything about it[comma] from size to weight to keyboard screams BULK?
1,size,11--15,i love the size of the computer since i play games on it.
0,MS Office,81--90,I wouldn't play a first-person shooter with this[comma] mind[comma] but if you wanted to run MS Office[comma] email[comma] chat[comma] download a video[comma] listen to music from a certain fruit-named music store[comma] and were looking for a highly portable yet powerful netbook to do that all in[comma] I'd highly recommend checking this out.
1,Office,4--10,Its Office compatible[comma] but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs.
-1,windows vista,13--26,although its windows vista compared to windows xp sucks.
1,use,70--73,It absolutely is more expensive than most PC laptops[comma] but the ease of use[comma] security[comma] and minimal problems that have arisen make it well worth the pricetag.
-1,mouse pad,4--13,the mouse pad and buttons are the worst i've ever seen.
1,construction quality,65--85,Yes[comma] they cost more[comma] but they more than make up for it in speed[comma] construction quality[comma] and longevity.
-1,service center,107--121,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center""."
1,start up,8--16,Easy to start up and does not overheat as much as other laptops.
0,Firefox,55--62,I run Dreamweaver[comma] Final Cut Pro 7[comma] Photoshop[comma] Safari[comma] Firefox[comma] MSN Messenger and a few other applications constantly at the same time.
1,run,122--125,Sure[comma] the initial out of pocket expense is greater[comma] but that should not dissuade anyone from the fact that these machines run like none other on the planet[comma] and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs[comma] it probably comes out about even anyhow.
1,photo detection software,22--46,In addition[comma] there is photo detection software that will allow you to group all the photos together based upon the people in the picture.
0,processor,103--112,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.
1,works,44--49,With what I do know how to do[comma] the computer works beautiful.
1,graphics quality,23--39,only good thing is the graphics quality.
-1,feel,37--41,Looks nice[comma] but has a horribly cheap feel.
-1,wireless system,3--18,My wireless system would not recognize Windows 7 and I couldn't get online to find out why.
1,looking,29--36,My macbook is so much better looking and so thin!
